Delta,Time,CORE0_ENERGY (J),CORE0_FREQ (MHZ),CORE0_PSTATE,CORE0_VOLT (V),CPU_ENERGY (J),CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1738830967492,4247.684341430664,3200,1,0.99375,52703.77763366699,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,4.193962097167969,0,56.3236083984375,0,20.89574432373047,0,8.931556701660156,2.3541259765625,9.305046081542969,0,2.97113037109375,0,3.8728790283203125,0,11.828620910644531,9.815841674804688,17089679360,11274289152,6884691968,0
200,1738830967492,4247.697677612305,3200,1,0.99375,52703.882095336914,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,6.493614196777344,5.2996826171875,99.59602355957031,5.317680358886719,5.257682800292969,5.26568603515625,5.941642761230469,5.249687194824219,7.0115814208984375,5.329681396484375,5.289680480957031,5.30767822265625,5.303680419921875,5.309684753417969,97.6241455078125,5.621665954589844,17089679360,11274289152,6884716544,0
200,1738830967692,2851.1862182617188,3200,1,0.99375,52707.50553894043,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,15.057182312011719,0.5837554931640625,9.562675476074219,0.01796722412109375,0.825042724609375,0.0099334716796875,3.1993026733398438,0.018218994140625,1.7407913208007813,91.12001037597656,11.364410400390625,0.2681427001953125,13.867256164550781,0.23310089111328125,2.0457687377929688,0.811920166015625,17089679360,11274289152,6919385088,0
200,1738830967893,4248.186538696289,3200,1,0.99375,52711.584732055664,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,21.998580932617188,0.34841156005859375,31.193519592285156,6.234672546386719,14.995811462402344,0.18491363525390625,4.5606231689453125,0.729156494140625,7.825859069824219,55.026737213134766,23.347030639648438,0.24568939208984375,16.552528381347656,0.34520721435546875,11.914909362792969,3.9855499267578125,17089679360,11274289152,6942588928,0
200,1738830968094,3497.6961822509766,3200,1,0.9875,52715.73114013672,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,16.1370849609375,1.3757553100585938,43.874000549316406,0.49536895751953125,11.637954711914063,0.5428314208984375,7.455253601074219,1.780517578125,15.565521240234375,77.95289611816406,27.032875061035156,0.6649627685546875,18.068206787109375,0.6127243041992188,15.924041748046875,3.7511825561523438,17089679360,11274289152,6951940096,0
200,1738830968295,3009.1715087890625,3200,1,0.9875,52720.82977294922,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,31.045089721679688,0.35109710693359375,56.79201889038086,0.27559661865234375,18.390296936035156,6.591590881347656,13.137840270996094,1.372039794921875,30.09014129638672,29.436500549316406,64.93034362792969,2.1766815185546875,56.76206588745117,0.6388473510742188,12.493545532226563,7.002342224121094,17089679360,11274289152,6963200000,0
200,1738830968496,4249.407730102539,3200,1,0.9875,52725.2502746582,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,28.05096435546875,0.5875244140625,22.861000061035156,0.23319244384765625,17.274261474609375,0.164031982421875,12.410469055175781,0.17403411865234375,3.4768905639648438,80.62216186523438,38.76681900024414,0.42438507080078125,11.725631713867188,0.325775146484375,26.663368225097656,2.159149169921875,17089679360,11274289152,6977486848,0
200,1738830968697,3010.116409301758,3200,1,0.9875,52730.06147766113,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,12.780387878417969,0.73431396484375,27.866836547851563,1.3958892822265625,4.871673583984375,31.86638641357422,19.843101501464844,3.0500259399414063,4.695556640625,51.35218048095703,57.98809051513672,0.4345703125,7.466087341308594,1.1581344604492188,72.30470275878906,3.10321044921875,17089679360,11274289152,6971047936,0
200,1738830968898,2852.5052032470703,3200,1,0.9875,52734.6672668457,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,18.285293579101563,0.48368072509765625,27.371002197265625,0.42034912109375,11.323562622070313,17.431663513183594,17.52191162109375,3.6148223876953125,1.9723358154296875,81.1591796875,38.24263000488281,0.35015106201171875,7.3003387451171875,0.589599609375,25.01538848876953,6.031532287597656,17089679360,11274289152,6964445184,0
200,1738830969099,4250.265731811523,3200,1,0.9875,52738.719314575195,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,13.357078552246094,0.3858184814453125,25.499290466308594,2.1662063598632813,5.099967956542969,1.1733245849609375,8.477607727050781,0.7365646362304688,1.6072998046875,99.98596954345703,18.54047393798828,0.33602142333984375,7.595771789550781,0.30626678466796875,6.6473236083984375,3.782958984375,17089679360,11274289152,6963589120,0
