Delta,Time,CORE0_ENERGY (J),CORE0_FREQ (MHZ),CORE0_PSTATE,CORE0_VOLT (V),CPU_ENERGY (J),CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1738831541641,5192.42317199707,3200,1,0.99375,61550.47116088867,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,0.9622039794921875,0.8324203491210938,17.220115661621094,0,3.3051071166992188,1.9060745239257813,1.6468734741210938,0,5.892005920410156,4.114433288574219,4.530731201171875,10.150337219238281,0.3937530517578125,0,5.6802825927734375,12.809822082519531,17089679360,11274289152,6772879360,0
199,1738831541642,5192.440078735352,3200,1,0.9875,61550.60397338867,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,7.7420654296875,14.88385009765625,96.35677337646484,5.628623962402344,26.47533416748047,5.590385437011719,14.948699951171875,5.80987548828125,79.811767578125,5.861419677734375,13.482101440429688,6.014396667480469,10.219657897949219,5.9379119873046875,6.899017333984375,17.975021362304688,17089679360,11274289152,6772736000,0
200,1738831541841,5192.540298461914,3200,1,0.9875,61554.4807434082,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,14.990219116210938,0.7882232666015625,4.984718322753906,0.18694305419921875,3.8354644775390625,0.19058990478515625,1.0704879760742188,0.805633544921875,0.9294052124023438,87.0936508178711,19.11724090576172,9.077186584472656,28.881683349609375,0.45565032958984375,17.293380737304688,0.9611129760742188,17089679360,11274289152,6817406976,0
200,1738831542042,5192.736343383789,3200,1,0.9875,61559.4309387207,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,33.808937072753906,0.32358551025390625,14.374641418457031,0.19129180908203125,22.483505249023438,1.3057708740234375,7.64239501953125,4.326026916503906,3.97821044921875,74.75450134277344,47.38472366333008,7.2669219970703125,59.038665771484375,0.26596832275390625,42.65586471557617,5.105079650878906,17089679360,11274289152,6838923264,0
200,1738831542243,5193.124282836914,3200,1,0.9812500000000001,61565.694595336914,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,69.77413940429688,6.939727783203125,38.581512451171875,5.674095153808594,36.268516540527344,5.482177734375,16.12133026123047,8.44708251953125,22.63707733154297,59.677642822265625,87.14686584472656,4.8445587158203125,93.39450073242188,1.7651290893554688,50.148616790771484,3.1144561767578125,17089679360,11274289152,6860668928,0
200,1738831542444,5193.583038330078,3200,1,0.99375,61572.08345031738,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,42.398338317871094,37.594688415527344,51.05148696899414,4.767967224121094,47.78622055053711,8.420829772949219,30.86676788330078,12.308326721191406,35.30060577392578,50.51900863647461,81.36265563964844,9.339851379394531,76.57494354248047,3.9450836181640625,61.199649810791016,4.806007385253906,17089679360,11274289152,6871273472,0
200,1738831542645,3223.037612915039,3200,1,0.9812500000000001,61576.84684753418,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,14.363853454589844,9.31280517578125,18.267295837402344,8.365493774414063,13.863815307617188,13.996925354003906,13.736587524414063,8.102973937988281,5.7792510986328125,54.965110778808594,41.617919921875,5.739402770996094,32.771942138671875,1.4314117431640625,6.079994201660156,16.081199645996094,17089679360,11274289152,6924558336,0
200,1738831542846,5193.991516113281,3200,1,0.99375,61580.99674987793,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,17.57373046875,1.3598785400390625,6.386970520019531,1.3270263671875,26.13519287109375,2.172637939453125,7.756797790527344,7.1870880126953125,6.440818786621094,50.233455657958984,44.20994186401367,1.61798095703125,12.039329528808594,0.9876174926757813,10.464149475097656,12.882942199707031,17089679360,11274289152,6973792256,0
199,1738831543047,5194.170455932617,3200,1,0.9875,61585.024337768555,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,26.539474487304688,0.8414535522460938,13.116912841796875,0.40015411376953125,4.728851318359375,0.175201416015625,5.730659484863281,7.724510192871094,1.29534912109375,68.24481964111328,25.101173400878906,6.686653137207031,21.650970458984375,0,14.722061157226563,6.8481597900390625,17089679360,11274289152,6994366464,0
200,1738831543247,5194.409652709961,3200,1,0.9875,61589.77522277832,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,35.08314514160156,0.9014511108398438,19.292800903320313,1.4831924438476563,12.461578369140625,31.98638916015625,20.0345458984375,9.122367858886719,4.3862152099609375,49.867156982421875,46.51036071777344,1.3839569091796875,23.41613006591797,1.5262680053710938,17.24585723876953,23.05774688720703,17089679360,11274289152,7002644480,0
200,1738831543448,5194.612335205078,3200,1,0.99375,61593.50062561035,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,8.446151733398438,1.644622802734375,18.979415893554688,0.3855743408203125,5.318397521972656,2.3802947998046875,2.2037277221679688,6.103721618652344,0.36925506591796875,81.22854614257813,20.03075408935547,7.753814697265625,8.838691711425781,0.26059722900390625,1.1567611694335938,3.4444198608398438,17089679360,11274289152,7002689536,0
